rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,0.46,0.039070017464664174,0.08111482858549385,-0.10470877930269983,0.28916676440571026,0.39678068816057915,0.12545930629785262,5.061778460647567,5.135964445280076,0.0,0.0,0.09003378077779035,0.10470877930269983
0,0.48,0.045064699315881106,0.08911701064762952,-0.10182866325358023,0.3102040400451064,0.40344761033200865,0.16255229861410747,4.991843170484006,5.056621801913001,0.0,0.0,0.09986325005326277,0.10182866325358023
0,0.5,0.05147079627919026,0.09722347598771516,-0.0982537241241531,0.3302865128851446,0.4072108828479779,0.1949416143286049,4.923591771539803,4.978951642850572,0.5,0.3,0.4922364932437744,0.0982537241241531
0,0.52,0.05826815328385017,0.10537690907391786,-0.09407809248102716,0.34931199326762363,0.4081456600094311,0.22262154998398964,4.863337992911267,4.909921361769919,0.5,0.3,0.48270609269500847,0.09407809248102716
0,0.54,0.06543504791413371,0.11352410677360082,-0.08939274463705411,0.3672254746339886,0.4065880925404029,0.2459132344133157,4.810617837309448,4.849198106203601,0.5,0.3,0.4728847178076013,0.08939274463705411
0,0.56,0.0729488140978823,0.12161840200023923,-0.08428157860431704,0.38398718762913275,0.40285570350191324,0.2652033688603921,4.765001644512474,4.796320149116427,0.5,0.3,0.4628095827501343,0.08428157860431704
0,0.58,0.08078611672935236,0.12961927688640656,-0.07882091870408943,0.3995696170504116,0.39724596231236,0.2808626211623686,4.726046731937692,4.7507813856050936,0.5,0.3,0.4525150502862498,0.07882091870408943
0,0.6,0.08892317164680386,0.1374919545355996,-0.07307999301250505,0.4139550452018298,0.3900355631586611,0.2932299479960694,4.693293092935294,4.712057501414482,0.5,0.3,0.44203283096347346,0.07307999301250505
0,0.62,0.09733592165599639,0.1452069802281418,-0.06712157201018772,0.42713361133071864,0.381480090422559,0.3026121522356635,4.666269520441401,4.679618714761236,0.5,0.3,0.4313922101275321,0.06712157201018772
0,0.64,0.10600017829625814,0.15273979921360475,-0.06100258299387527,0.43910181939056153,0.37181401156312777,0.3092867493955809,4.6445010359214445,4.652938220560133,0.5,0.3,0.4206202874781836,0.06100258299387527
