rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,6.2,-0.9309043544367404,0.0073729795345780814,-0.061159668513507216,-0.18432850817520088,-0.6683583857094012,-0.00769480775136655,4.915612920342721,4.917883110810247,-0.9876883405951378,-0.15450849718747353,0.1715518393656833,0.061159668513507216
0,6.22,-0.9344706199144222,-0.005993171993834683,-0.061302213716196916,-0.17229337595689992,-0.6682570530481127,-0.006559712517603344,4.932093655914906,4.9343639553998635,-0.985109326154774,-0.16936896012264543,0.17104363980109494,0.061302213716196916
0,6.24,-0.9377955136393866,-0.019350733208857968,-0.061422056469124194,-0.16019206254606766,-0.6674993101558914,-0.005424562775124375,4.948548373381617,4.950816088618349,-0.9822872507286887,-0.18406227634233863,0.1706147915939179,0.061422056469124194
0,6.26,-0.9408777557455857,-0.03268658421524968,-0.06151920914844302,-0.14802894829617946,-0.6660859874237556,-0.004290705156758445,4.964961130827733,4.967223571849009,-0.9792228106217659,-0.1985739453173899,0.1702614454504869,0.06151920914844302
0,6.28,-0.9437161547740138,-0.045987628049671395,-0.061593711046471815,-0.13580849266291942,-0.6640185477549646,-0.0031594846461207027,4.9813160421968545,4.983570531014199,-0.9759167619387473,-0.21288964578253664,0.16997988888418283,0.061593711046471815
0,6.3,-0.9463096091995953,-0.059240803313106195,-0.06164562829530751,-0.12353522866981567,-0.6612990847842983,-0.0020322402374484128,4.997597291303383,4.999841170588299,-0.9723699203976768,-0.22699524986977282,0.1697665872875884,0.06164562829530751
0,6.32,-0.9486571088449368,-0.07243309676225117,-0.061675053703631896,-0.11121375713216611,-0.6579303205557572,-0.0009103005949904208,5.013789145695516,5.016019787415813,-0.9685831611286311,-0.24087683705085777,0.16961822190445242,0.061675053703631896
0,6.34,-0.9507577361763162,-0.08555155584909122,-0.06168210650693022,-0.09884874065990752,-0.6539156026624818,0.00020502026515778482,5.029875970367926,5.032090784333757,-0.9645574184577981,-0.2545207078751857,0.16953172436888406,0.06168210650693022
0,6.36,-0.9526106674777018,-0.09858330119793582,-0.06166693203179791,-0.08644489746121897,-0.6492589008526142,0.0013124272480733445,5.045842241323628,5.048038683598428,-0.9602936856769431,-0.2679133974894983,0.1695043075522262,0.06166693203179791
0,6.38,-0.9542151738990465,-0.11151553900927395,-0.061629701275462447,-0.07400699496966336,-0.6439648031047347,0.002410648385473113,5.061672558985146,5.063848140117459,-0.9557930147983301,-0.2810416889260652,0.16953349252437944,0.061629701275462447
0,6.4,-0.9555706223755612,-0.12433557337987428,-0.06157061040209142,-0.061539843318553555,-0.6380385111764266,0.003498438951629712,5.077351661455408,5.079503954489003,-0.9510565162951536,-0.2938926261462364,0.16961713149478763,0.06157061040209142
0,6.42,-0.9566764764151585,-0.13703081852862767,-0.06148988015789085,-0.049048288686974514,-0.6314858356294293,0.004574585468427372,5.092864437629008,5.094991085850047,-0.9460853588275454,-0.306453526826488,0.16975342664799592,0.06148988015789085
0,6.44,-0.9575322967517472,-0.14958881091769782,-0.061387755207417107,-0.036537206542496405,-0.6243131903347807,0.0056379095789469424,5.1081959401556345,5.110294664537726,-0.9408807689542253,-0.31871199487434526,0.1699409448297427,0.061387755207417107
0,6.46,-0.9581377418625691,-0.16199722125861266,-0.06126450339392771,-0.02401149480606821,-0.616527586461249,0.00668727176999262,5.123331398254314,5.125400004563903,-0.9354440308298675,-0.3306559326618256,0.17017862807246986,0.06126450339392771
0,6.48,-0.9584925683482771,-0.17424386639299563,-0.061120414926979914,-0.011476066964895778,-0.6081366259504203,0.007721574924786978,5.1382562303821775,5.140292615909734,-0.9297764858882512,-0.3422735529643446,0.1704657999750002,0.061120414926979914
0,6.5,-0.9585966311749773,-0.18631672103770244,-0.06095580150084639,0.001064154840742208,-0.5991484944816675,0.008739767688565436,5.152956056756067,5.154958216640538,-0.9238795325112866,-0.35355339059327395,0.17080216797120537,0.06095580150084639
0,6.5200000000000005,-0.9584498837779709,-0.1982039293841938,-0.06077099534765273,0.013604246730773413,-0.5895719539303521,0.009740847630800964,5.167416711727939,5.16938274484489,-0.9177546256839811,-0.3644843137107059,0.17118782153853412,0.06077099534765273
0,6.54,-0.9580523780274559,-0.20989381654204242,-0.06056634822945195,0.02613928997288456,-0.579416334322629,0.010723864189276622,5.181624256013493,5.183552370400395,-0.9114032766354452,-0.3750555348152298,0.17162322641074493,0.06056634822945195
0,6.5600000000000005,-0.9574042640569572,-0.2213748998165409,-0.0603422303737319,0.03866437781881666,-0.5686915252903344,0.011687921382727673,5.195564988773084,5.197453506568101,-0.9048270524660196,-0.3852566213878946,0.1721092148720368,0.0603422303737319
0,6.58,-0.9565057899557642,-0.23263589981044797,-0.06009902935710226,0.051174622264307704,-0.5574079670295794,0.01263218028023605,5.209225459543121,5.2110728214171536,-0.8980275757606156,-0.3950775061878451,0.17264697222344474,0.06009902935710226
0,6.6000000000000005,-0.9553573013271477,-0.24366575133998492,-0.059837148942127376,0.0636651607081647,-0.5455766407668615,0.013555861217252385,5.222592480015613,5.224397249080454,-0.8910065241883679,-0.4045084971874736,0.17323801952840706,0.059837148942127376
0,6.62,-0.9539592407146148,-0.25445361415527296,-0.05955700787245812,0.07613116248665978,-0.5332090587367413,0.014458245749672916,5.235653135662421,5.23741400084143,-0.8837656300886936,-0.41354028713728075,0.17388419276399947,0.05955700787245812
